maxqlen, u1, u2, avgwait, avgtottime, avgn, avgempty, avgleft
0.1, 0.1111111111111111, 1, 6.83591165071, 10.9092605098, 2.56604330642, 0.55868020396, 0.0
0.2, 0.1111111111111111, 1, 5.31296621393, 9.19346793357, 2.25767113962, 0.563434161102, 0.0
0.3, 0.1111111111111111, 1, 4.60732475404, 8.41318840929, 2.11055235273, 0.567864099643, 0.0
0.4, 0.1111111111111111, 1, 4.18775649339, 7.93783081148, 2.02848419662, 0.569256500276, 0.0
0.5, 0.1111111111111111, 1, 3.86612109186, 7.58705480179, 1.95987950505, 0.573509625896, 0.0
