maxqlen, u1, u2, avgwait, avgtottime, avgn, avgempty, avgleft
0.1, 0.125, 0.125, 12.6869394546, 20.6723407001, 4.39227591553, 0.300423693638, 0.0
0.2, 0.125, 0.125, 12.6281394313, 20.6033925294, 4.38697863702, 0.297475827944, 0.0
0.3, 0.125, 0.125, 12.6310063148, 20.5950093121, 4.39428480086, 0.296013216495, 0.0
0.4, 0.125, 0.125, 12.4968001151, 20.457344423, 4.36387263165, 0.296813963165, 0.0
0.5, 0.125, 0.125, 12.4140208513, 20.3691684428, 4.3412434036, 0.298192422269, 0.0
