maxqlen, u1, u2, avgwait, avgtottime, avgn, avgempty, avgleft
0.1, 0.125, 0.125, 12.7431821426, 20.7181600525, 4.40816040617, 0.300078556538, 0.0
0.2, 0.125, 0.125, 12.7151182467, 20.6959416178, 4.40656493149, 0.297290329461, 0.0
0.3, 0.125, 0.125, 12.5777829128, 20.5460899034, 4.37606711162, 0.297172969214, 0.0
0.4, 0.125, 0.125, 12.5901847195, 20.5633895552, 4.38222179357, 0.29529873439, 0.0
0.5, 0.125, 0.125, 12.479974317, 20.4410166191, 4.36173583568, 0.296955209863, 0.0
